179 1504084252 0,800000 -1,000000 0,800000 0,800000 0,000000
179 1504084251 0,800000 -1,000000 0,800000 0,800000 0,000000
179 1504084250 0,800000 -1,000000 0,800000 0,800000 0,000000
179 1504084249 0,800000 -1,000000 0,800000 0,800000 0,000000
179 1504084243 0,400000 -1,000000 0,400000 0,400000 0,000000
179 1504084242 0,400000 -1,000000 0,400000 0,400000 0,000000
179 1504084241 0,400000 -1,000000 0,400000 0,400000 0,000000
179 1504084240 0,400000 -1,000000 0,400000 0,400000 0,000000
179 1504084239 0,400000 -1,000000 0,400000 0,400000 0,000000
179 1504084238 0,800000 -1,000000 0,800000 0,800000 0,000000
179 1504084237 0,800000 -1,000000 0,800000 0,800000 0,000000
179 1504084236 0,800000 -1,000000 0,800000 0,800000 0,000000
179 1504084235 0,800000 -1,000000 0,800000 0,800000 0,000000
179 1504084234 0,800000 -1,000000 0,800000 0,800000 0,000000
179 1504084233 0,200000 -1,000000 0,200000 0,200000 0,000000
179 1504084232 0,200000 -1,000000 0,200000 0,200000 0,000000
179 1504084231 0,200000 -1,000000 0,200000 0,200000 0,000000
179 1504084230 0,200000 -1,000000 0,200000 0,200000 0,000000
179 1504084229 0,200000 -1,000000 0,200000 0,200000 0,000000
