offline_datapoint_1 1504083949 100,000
offline_datapoint_2 1504083949 0,053
offline_datapoint_0 1504083954 7496,000
offline_datapoint_1 1504083952 100,000
offline_datapoint_2 1504083952 0,048
offline_datapoint_0 1504083957 7494,000
offline_datapoint_1 1504083955 100,000
offline_datapoint_2 1504083955 0,051
offline_datapoint_0 1504083960 7503,000
offline_datapoint_1 1504083958 99,481
offline_datapoint_2 1504083958 0,065
offline_datapoint_0 1504083963 7494,000
offline_datapoint_1 1504083961 100,000
offline_datapoint_2 1504083961 0,070
offline_datapoint_0 1504083966 7492,000
offline_datapoint_1 1504083964 100,000
offline_datapoint_2 1504083964 0,055
offline_datapoint_0 1504083969 7486,000
offline_datapoint_1 1504083967 99,740
offline_datapoint_2 1504083967 0,057
offline_datapoint_0 1504083972 7493,000
offline_datapoint_1 1504083970 100,000
offline_datapoint_2 1504083970 0,060
offline_datapoint_0 1504083975 7478,000
offline_datapoint_1 1504083973 100,000
offline_datapoint_2 1504083973 0,050
offline_datapoint_0 1504083978 7483,000
offline_datapoint_1 1504083976 100,000
offline_datapoint_2 1504083976 0,046
offline_datapoint_0 1504083981 7487,000
offline_datapoint_1 1504083979 100,000
offline_datapoint_2 1504083979 0,058
offline_datapoint_0 1504083984 7488,000
offline_datapoint_1 1504083982 100,000
offline_datapoint_2 1504083982 0,033
offline_datapoint_0 1504083987 7474,000
offline_datapoint_1 1504083985 100,000
offline_datapoint_2 1504083985 0,066
offline_datapoint_0 1504083990 7485,000
offline_datapoint_1 1504083988 100,000
offline_datapoint_2 1504083988 0,056
offline_datapoint_0 1504083993 7491,000
offline_datapoint_1 1504083991 100,000
offline_datapoint_2 1504083991 0,058
offline_datapoint_0 1504083996 7475,000
offline_datapoint_1 1504083994 100,000
offline_datapoint_2 1504083994 0,043
offline_datapoint_0 1504083999 7485,000
offline_datapoint_1 1504083997 100,000
offline_datapoint_2 1504083997 0,063
offline_datapoint_0 1504084002 7480,000
offline_datapoint_1 1504084000 99,224
offline_datapoint_2 1504084000 0,030
offline_datapoint_0 1504084005 7484,000
offline_datapoint_1 1504084003 100,000
offline_datapoint_2 1504084003 0,080
offline_datapoint_0 1504084008 7500,000
offline_datapoint_1 1504084006 100,000
offline_datapoint_2 1504084006 0,035
offline_datapoint_0 1504084011 7485,000
offline_datapoint_1 1504084009 100,000
offline_datapoint_2 1504084009 0,071
offline_datapoint_0 1504084014 7495,000
offline_datapoint_1 1504084012 100,000
offline_datapoint_2 1504084012 0,033
offline_datapoint_0 1504084017 7492,000
offline_datapoint_1 1504084015 100,000
offline_datapoint_2 1504084015 0,076
offline_datapoint_0 1504084020 7487,000
offline_datapoint_1 1504084018 100,000
offline_datapoint_2 1504084018 0,050
offline_datapoint_0 1504084023 7487,000
offline_datapoint_1 1504084021 100,000
offline_datapoint_2 1504084021 0,059
offline_datapoint_0 1504084026 7487,000
offline_datapoint_1 1504084024 100,000
offline_datapoint_2 1504084024 0,037
offline_datapoint_0 1504084029 7476,000
offline_datapoint_1 1504084027 99,482
offline_datapoint_2 1504084027 0,098
offline_datapoint_0 1504084032 7486,000
offline_datapoint_1 1504084030 100,000
offline_datapoint_2 1504084030 0,030
offline_datapoint_0 1504084035 7479,000
offline_datapoint_1 1504084033 100,000
offline_datapoint_2 1504084033 0,074
offline_datapoint_0 1504084038 7480,000
offline_datapoint_1 1504084036 100,000
offline_datapoint_2 1504084036 0,077
offline_datapoint_0 1504084041 7482,000
offline_datapoint_1 1504084039 100,000
offline_datapoint_2 1504084039 0,068
offline_datapoint_0 1504084044 7489,000
offline_datapoint_1 1504084042 100,000
offline_datapoint_2 1504084042 0,028
offline_datapoint_0 1504084047 7477,000
offline_datapoint_1 1504084045 100,000
offline_datapoint_2 1504084045 0,060
offline_datapoint_0 1504084050 7485,000
offline_datapoint_1 1504084048 100,000
offline_datapoint_2 1504084048 0,068
offline_datapoint_0 1504084053 7468,000
offline_datapoint_1 1504084051 97,279
offline_datapoint_2 1504084051 0,056
offline_datapoint_0 1504084056 7432,000
offline_datapoint_1 1504084054 100,000
offline_datapoint_2 1504084054 0,405
offline_datapoint_0 1504084059 7393,000
offline_datapoint_1 1504084057 100,000
offline_datapoint_2 1504084057 0,720
offline_datapoint_0 1504084062 7378,000
offline_datapoint_1 1504084060 100,000
offline_datapoint_2 1504084060 0,434
offline_datapoint_0 1504084065 7392,000
offline_datapoint_1 1504084063 100,000
offline_datapoint_2 1504084063 0,749
offline_datapoint_0 1504084068 7395,000
offline_datapoint_1 1504084066 100,000
offline_datapoint_2 1504084066 0,507
offline_datapoint_0 1504084071 7398,000
offline_datapoint_1 1504084069 100,000
offline_datapoint_2 1504084069 0,363
offline_datapoint_0 1504084074 7407,000
offline_datapoint_1 1504084072 100,000
offline_datapoint_2 1504084072 0,043
offline_datapoint_0 1504084077 7395,000
offline_datapoint_1 1504084075 100,000
offline_datapoint_2 1504084075 0,055
offline_datapoint_0 1504084080 7405,000
offline_datapoint_1 1504084078 100,000
offline_datapoint_2 1504084078 0,088
offline_datapoint_0 1504084083 7401,000
offline_datapoint_1 1504084081 100,000
offline_datapoint_2 1504084081 0,083
offline_datapoint_0 1504084086 7394,000
offline_datapoint_1 1504084084 100,000
offline_datapoint_2 1504084084 0,103
offline_datapoint_0 1504084089 7402,000
offline_datapoint_1 1504084087 100,000
offline_datapoint_2 1504084087 0,068
offline_datapoint_0 1504084092 7404,000
offline_datapoint_1 1504084090 96,245
offline_datapoint_2 1504084090 0,068
offline_datapoint_0 1504084095 7379,000
offline_datapoint_1 1504084093 74,872
offline_datapoint_2 1504084093 0,060
offline_datapoint_0 1504084098 7386,000
offline_datapoint_1 1504084096 100,000
offline_datapoint_2 1504084096 0,050
offline_datapoint_0 1504084101 7359,000
offline_datapoint_1 1504084099 99,749
offline_datapoint_2 1504084099 0,126
offline_datapoint_0 1504084104 7197,000
offline_datapoint_1 1504084102 100,000
offline_datapoint_2 1504084102 0,045
offline_datapoint_0 1504084107 7248,000
offline_datapoint_1 1504084105 100,000
offline_datapoint_2 1504084105 1,211
offline_datapoint_0 1504084110 7232,000
offline_datapoint_1 1504084108 100,000
offline_datapoint_2 1504084108 9,447
offline_datapoint_0 1504084114 7253,000
offline_datapoint_1 1504084112 100,000
offline_datapoint_2 1504084112 1,031
offline_datapoint_0 1504084117 7286,000
offline_datapoint_1 1504084115 100,000
offline_datapoint_2 1504084115 1,617
offline_datapoint_0 1504084119 7279,000
offline_datapoint_1 1504084118 100,000
offline_datapoint_2 1504084118 27,277
offline_datapoint_0 1504084122 7293,000
offline_datapoint_1 1504084120 100,000
offline_datapoint_2 1504084120 93,025
offline_datapoint_0 1504084126 7293,000
offline_datapoint_1 1504084124 100,000
offline_datapoint_2 1504084124 2,688
offline_datapoint_0 1504084129 7300,000
offline_datapoint_1 1504084127 100,000
offline_datapoint_2 1504084127 1,403
offline_datapoint_0 1504084132 7286,000
offline_datapoint_1 1504084130 100,000
offline_datapoint_2 1504084130 1,112
offline_datapoint_0 1504084135 7287,000
offline_datapoint_1 1504084133 100,000
offline_datapoint_2 1504084133 2,069
offline_datapoint_0 1504084138 7320,000
offline_datapoint_1 1504084136 75,617
offline_datapoint_2 1504084136 2,702
offline_datapoint_0 1504084141 7350,000
offline_datapoint_1 1504084139 100,000
offline_datapoint_2 1504084139 0,061
offline_datapoint_0 1504084144 7341,000
offline_datapoint_1 1504084142 98,571
offline_datapoint_2 1504084142 0,053
offline_datapoint_0 1504084147 7347,000
offline_datapoint_1 1504084145 100,000
offline_datapoint_2 1504084145 0,108
offline_datapoint_0 1504084150 7338,000
offline_datapoint_1 1504084148 100,000
offline_datapoint_2 1504084148 0,062
offline_datapoint_0 1504084153 7346,000
offline_datapoint_1 1504084151 100,000
offline_datapoint_2 1504084151 0,105
offline_datapoint_0 1504084156 7337,000
offline_datapoint_1 1504084154 100,000
offline_datapoint_2 1504084154 0,053
offline_datapoint_0 1504084159 7352,000
offline_datapoint_1 1504084157 100,000
offline_datapoint_2 1504084157 0,063
offline_datapoint_0 1504084162 7341,000
offline_datapoint_1 1504084160 100,000
offline_datapoint_2 1504084160 0,036
offline_datapoint_0 1504084165 7338,000
offline_datapoint_1 1504084163 100,000
offline_datapoint_2 1504084163 0,065
offline_datapoint_0 1504084168 7336,000
offline_datapoint_1 1504084166 100,000
offline_datapoint_2 1504084166 0,038
offline_datapoint_0 1504084171 7337,000
offline_datapoint_1 1504084169 100,000
offline_datapoint_2 1504084169 0,091
offline_datapoint_0 1504084174 7335,000
offline_datapoint_1 1504084172 100,000
offline_datapoint_2 1504084172 0,081
offline_datapoint_0 1504084177 7329,000
offline_datapoint_1 1504084175 100,000
offline_datapoint_2 1504084175 0,272
offline_datapoint_0 1504084180 7314,000
offline_datapoint_1 1504084178 100,000
offline_datapoint_2 1504084178 0,109
offline_datapoint_0 1504084183 7313,000
offline_datapoint_1 1504084181 100,000
offline_datapoint_2 1504084181 0,225
offline_datapoint_0 1504084186 7323,000
offline_datapoint_1 1504084184 100,000
offline_datapoint_2 1504084184 0,520
offline_datapoint_0 1504084189 7327,000
offline_datapoint_1 1504084187 100,000
offline_datapoint_2 1504084187 0,595
offline_datapoint_0 1504084192 7324,000
offline_datapoint_1 1504084190 100,000
offline_datapoint_2 1504084190 0,226
offline_datapoint_0 1504084195 7326,000
offline_datapoint_1 1504084193 100,000
offline_datapoint_2 1504084193 0,571
offline_datapoint_0 1504084198 7325,000
offline_datapoint_1 1504084196 100,000
offline_datapoint_2 1504084196 0,143
offline_datapoint_0 1504084201 7339,000
offline_datapoint_1 1504084199 100,000
offline_datapoint_2 1504084199 0,176
offline_datapoint_0 1504084204 7341,000
offline_datapoint_1 1504084202 100,000
offline_datapoint_2 1504084202 0,088
offline_datapoint_0 1504084207 7322,000
offline_datapoint_1 1504084205 100,000
offline_datapoint_2 1504084205 0,082
offline_datapoint_0 1504084210 7336,000
offline_datapoint_1 1504084208 100,000
offline_datapoint_2 1504084208 0,053
offline_datapoint_0 1504084213 7327,000
offline_datapoint_1 1504084211 100,000
offline_datapoint_2 1504084211 0,090
offline_datapoint_0 1504084216 7323,000
offline_datapoint_1 1504084214 100,000
offline_datapoint_2 1504084214 0,083
offline_datapoint_0 1504084219 7339,000
offline_datapoint_1 1504084217 100,000
offline_datapoint_2 1504084217 0,083
offline_datapoint_0 1504084222 7326,000
offline_datapoint_1 1504084220 100,000
offline_datapoint_2 1504084220 0,045
offline_datapoint_0 1504084225 7333,000
offline_datapoint_1 1504084223 100,000
offline_datapoint_2 1504084223 0,070
offline_datapoint_0 1504084228 7328,000
offline_datapoint_1 1504084226 99,871
offline_datapoint_2 1504084226 0,030
offline_datapoint_0 1504084231 7337,000
offline_datapoint_1 1504084229 100,000
offline_datapoint_2 1504084229 0,135
offline_datapoint_0 1504084234 7328,000
offline_datapoint_1 1504084232 100,000
offline_datapoint_2 1504084232 0,048
offline_datapoint_0 1504084237 7337,000
offline_datapoint_1 1504084235 100,000
offline_datapoint_2 1504084235 0,085
offline_datapoint_0 1504084240 7339,000
offline_datapoint_1 1504084238 100,000
offline_datapoint_2 1504084238 0,069
offline_datapoint_0 1504084243 7335,000
offline_datapoint_1 1504084241 100,000
offline_datapoint_2 1504084241 0,040
offline_datapoint_0 1504084246 7334,000
offline_datapoint_1 1504084244 100,000
offline_datapoint_2 1504084244 0,066
offline_datapoint_0 1504084249 7339,000
offline_datapoint_1 1504084247 100,000
offline_datapoint_2 1504084247 0,043
offline_datapoint_0 1504084252 7342,000
offline_datapoint_1 1504084250 100,000
offline_datapoint_2 1504084250 0,048
offline_datapoint_0 1504084255 7338,000
offline_datapoint_1 1504084253 100,000
offline_datapoint_2 1504084253 0,038
offline_datapoint_0 1504084258 7328,000
offline_datapoint_1 1504084256 100,000
offline_datapoint_2 1504084256 0,051
offline_datapoint_0 1504084261 7336,000
offline_datapoint_1 1504084259 100,000
offline_datapoint_2 1504084259 0,041
offline_datapoint_0 1504084264 7334,000
offline_datapoint_1 1504084262 100,000
offline_datapoint_2 1504084262 0,058
offline_datapoint_0 1504084267 7336,000
offline_datapoint_1 1504084265 100,000
offline_datapoint_2 1504084265 0,058
offline_datapoint_0 1504084270 7340,000
offline_datapoint_1 1504084268 100,000
offline_datapoint_2 1504084268 0,080
offline_datapoint_0 1504084273 7335,000
offline_datapoint_1 1504084271 100,000
offline_datapoint_2 1504084271 0,043
offline_datapoint_0 1504084276 7338,000
offline_datapoint_1 1504084274 100,000
offline_datapoint_2 1504084274 0,051
offline_datapoint_0 1504084279 7342,000
offline_datapoint_1 1504084277 100,000
offline_datapoint_2 1504084277 0,043
offline_datapoint_0 1504084282 7336,000
offline_datapoint_1 1504084280 100,000
offline_datapoint_2 1504084280 0,050
offline_datapoint_0 1504084285 7329,000
offline_datapoint_1 1504084283 100,000
offline_datapoint_2 1504084283 0,047
offline_datapoint_0 1504084289 7330,000
offline_datapoint_1 1504084287 100,000
offline_datapoint_2 1504084287 0,061
offline_datapoint_0 1504084292 7332,000
offline_datapoint_1 1504084290 100,000
offline_datapoint_2 1504084290 0,081
offline_datapoint_0 1504084295 7324,000
offline_datapoint_1 1504084293 100,000
offline_datapoint_2 1504084293 0,056
offline_datapoint_0 1504084298 7330,000
offline_datapoint_1 1504084296 100,000
offline_datapoint_2 1504084296 0,048
offline_datapoint_0 1504084301 7329,000
offline_datapoint_1 1504084299 100,000
offline_datapoint_2 1504084299 0,103
offline_datapoint_0 1504084304 7323,000
offline_datapoint_1 1504084302 100,000
offline_datapoint_2 1504084302 0,046
offline_datapoint_0 1504084307 7331,000
offline_datapoint_1 1504084305 100,000
offline_datapoint_2 1504084305 0,055
offline_datapoint_0 1504084310 7341,000
offline_datapoint_1 1504084308 100,000
offline_datapoint_2 1504084308 0,040
offline_datapoint_0 1504084313 7330,000
offline_datapoint_1 1504084311 100,000
offline_datapoint_2 1504084311 0,060
offline_datapoint_0 1504084316 7333,000
offline_datapoint_1 1504084314 98,962
offline_datapoint_2 1504084314 0,033
offline_datapoint_0 1504084319 7326,000
offline_datapoint_1 1504084317 99,871
offline_datapoint_2 1504084317 0,070
offline_datapoint_0 1504084322 7331,000
offline_datapoint_1 1504084320 98,058
offline_datapoint_2 1504084320 0,078
offline_datapoint_0 1504084325 7328,000
offline_datapoint_1 1504084323 98,703
offline_datapoint_2 1504084323 0,065
offline_datapoint_0 1504084328 7329,000
offline_datapoint_1 1504084326 98,057
offline_datapoint_2 1504084326 0,051
offline_datapoint_0 1504084331 7333,000
offline_datapoint_1 1504084329 93,399
offline_datapoint_2 1504084329 0,106
offline_datapoint_0 1504084334 7332,000
offline_datapoint_1 1504084332 85,354
offline_datapoint_2 1504084332 0,038
offline_datapoint_0 1504084337 7330,000
offline_datapoint_1 1504084335 90,677
offline_datapoint_2 1504084335 0,056
offline_datapoint_0 1504084340 7332,000
offline_datapoint_1 1504084338 83,173
offline_datapoint_2 1504084338 0,030
offline_datapoint_0 1504084343 7335,000
offline_datapoint_1 1504084341 74,216
offline_datapoint_2 1504084341 0,048
offline_datapoint_0 1504084346 7335,000
offline_datapoint_1 1504084344 59,008
offline_datapoint_2 1504084344 0,023
offline_datapoint_0 1504084349 7335,000
offline_datapoint_1 1504084347 60,870
offline_datapoint_2 1504084347 0,037
offline_datapoint_0 1504084352 7336,000
offline_datapoint_1 1504084350 59,342
offline_datapoint_2 1504084350 0,033
offline_datapoint_0 1504084355 7433,000
offline_datapoint_1 1504084353 54,521
offline_datapoint_2 1504084353 0,085
offline_datapoint_0 1504084358 7432,000
offline_datapoint_1 1504084356 31,847
offline_datapoint_2 1504084356 0,027
offline_datapoint_0 1504084361 7432,000
offline_datapoint_1 1504084359 32,106
offline_datapoint_2 1504084359 0,045
offline_datapoint_0 1504084364 7431,000
offline_datapoint_1 1504084362 30,879
offline_datapoint_2 1504084362 0,056
offline_datapoint_0 1504084367 7576,000
offline_datapoint_1 1504084365 22,830
offline_datapoint_2 1504084365 0,055
